Distancia
790.872
988.239
674.554
595.519
907.821
670.931
737.445
826.371
902.756
666.815
687.367
687.713
789.687
715.255
750.254
826.939
674.595
684.496
602.323
873.89
736.843
683.676
797.389
684.357
737.452
812.91
801.776
752.941
692.467
646.452
754.537
1040.31
686.909
643.231
600.729
688.252
786.045
891.747
750.025
756.597
735.564
706.075
707.977
793.677
751.291
802.269
700.798
961.278
1016.57
798.048
807.314
823.053
636.059
712.537
697.81
761.781
683.559
690.489
729.356
731.26
792.586
825.202
789.451
686.365
819.929
752.195
769.36
702.72
704.241
633.105
704.541
738.089
692.178
971.317
778.718
802.7
751.281
858.958
908.206
705.96
868.945
741.22
883.25
737.727
803.909
784.254
1188.2
705.94
886.41
756.449
823.603
738.068
717.92
787.749
698.85
714.127
962.274
637.635
901.546
727.653
816.474
696.844
717.45
926.769
737.651
719.063
845.183
772.607
969.39
644.954
848.693
658.092
860.048
692.539
768.341
911.465
727.313
871.858
728.033
813.969
784.265
809.099
784.853
1079.28
739.788
640.58
852.732
734.065
713.263
729.093
980.058
654.217
738.169
897.09
661.729
826.654
702.152
954.084
674.356
699.518
788.424
670.518
738.068
805.135
854.281
797.479
659.284
850.377
913.303
776.86
593.548
757.778
859.975
790.616
818.464
640.446
705.798
785.378
827.297
781.08
798.018
700.076
633.474
959.241
758.742
661.951
774.433
775.431
695.651
752.254
850.441
864.81
736.361
840.939
782.885
766.437
648.853
843.133
665.369
822.946
927.582
816.689
800.369
825.15
755.293
850.144
682.734
872.651
722.404
712.827
682.513
693.057
856.93
796.171
668.252
726.378
826.373
675.824
1012.31
746.655
682.458
697.541
703.554
765.05
822.248
761.113
866.506
807.995
727.392
609.708
682.518
727.894
782.071
776.609
737.798
644.257
747.905
740.472
887.699
802.899
841.235
612.804
753.213
1001.65
904.151
765.055
798.028
811.368
705.443
926.188
813.865
772.129
923.114
769.61
727.037
743.354
867.759
805.72
763.241
903.817
718.651
717.418
715.336
805.265
697.236
803.094
877.655
935.057
827.809
1013.55
630.685
766.399
736.96
589.1
777.7
822.248
705.034
585.185
750.799
847.621
712.65
887.748
708.997
870.23
867.621
652.438
626
744.216
925.741
980.455
761.912
780.213
634.405
755.092
722.757
747.493
805.592
752.717
778.691
786.144
822.022
698.581
742.95
893.975
662.657
735.004
763.944
880.13
820.981
810.21
882.359
601.442
744.202
851.478
861.062
838.434
878.415
768.953
701.299
698.535
858.114
710.067
743.611
649.561
815.698
800.916
1022.32
756.753
711.239
592.364
776.113
720.03
738.908
982.36
770.271
798.636
665.611
541.154
743.613
770.755
715.479
762.626
857.453
627.794
899.701
947.748
810.324
648.654
759.069
790.057
795.615
708.009
887.488
705.47
865.746
883.012
710.144
622.412
719.956
808.861
832.287
737.266
780.854
764.046
831.481
856.417
961.895
