Distancia
184.968
195.923
190.523
203.747
202.656
195.629
166.428
194.729
174.43
191.862
193.812
189.532
182.062
201.252
187.315
185.978
200.735
192.925
190.976
182.158
185.543
193.206
193.054
193.283
177.58
180.557
197.462
195.553
189.573
174.306
181.528
192.878
184.88
183.441
201.754
197.647
199.326
188.153
194.098
197.105
176.467
184.118
196.343
173.854
177.914
188.253
189.801
196.458
201.051
179.745
198.599
193.248
183.378
174.588
200.199
191.843
165.564
187.202
190.739
192.017
199.05
182.781
199.999
192.056
184.482
193.978
182.25
188.099
180.005
161.695
177.857
165.909
174.97
192.228
182.544
190.8
185.53
185.058
182.199
197.921
200.217
201.151
176.779
200.845
197.741
193.432
198.945
203.829
191.113
203.871
200.246
192.272
197.355
195.666
179.379
179.178
193.373
181.404
193.262
179.543
182.179
204.206
206.477
192.813
195.027
191.842
181.748
172.382
193.305
178.868
198.721
203.952
197.914
189.556
201.634
177.111
195.151
183.97
193.66
196.823
199.965
147.262
199.163
199.58
191.82
188.247
186.434
184.881
185.01
172.44
188.689
196.817
198.921
200.644
182.458
201.288
177.852
193.402
183.473
178.466
173.685
186.593
172.492
199.963
188.409
197.954
182.479
172.179
195.753
191.839
161.851
187.954
191.199
183.841
179.616
196.632
203.621
192.2
201.696
200.835
192.893
196.377
190.953
199.759
166.248
174.76
176.33
184.226
194.86
176.065
200.118
172.331
200.095
163.159
174.034
177.093
197.423
179.282
201.545
185.605
188.729
174.577
189.291
183.04
178.17
160.928
186.793
187.099
190.555
169.102
187.469
164.481
152.616
181.333
177.623
188.788
169.454
186.876
184.16
194.562
170.831
163.675
192.989
193.286
191.88
189.306
189.173
190.296
183.393
194.361
197.799
186.138
184.318
196.238
189.906
180.003
199.363
184.019
192.863
196.459
190.133
187.912
178.552
180.014
187.551
179.275
197.772
201.045
188.734
167.569
190.665
200.986
193.087
193.638
181.742
186.717
192.834
189.234
180.1
193.313
191.06
199.557
189.022
194.787
200.531
190.113
196.148
201.594
184.973
177.635
196.492
199.426
186.011
204.731
193.116
176.586
186.657
188.072
185.423
176.503
178.623
187.195
193.977
182.21
196.652
172.859
164.155
197.385
189.768
175.835
197.436
180.991
166.532
193.823
204.63
183.444
183.338
196.007
180.896
193.161
198.06
200.555
195.79
199.479
177.599
199.847
173.118
200.714
170.149
188.36
196.755
193.151
183.415
190.878
196.967
190.21
179.026
200.677
185.455
168.976
175.412
199.086
203.985
195.815
179.809
192.489
199.075
179.735
204.51
192.711
172.924
189.918
191.223
166.427
182.529
191.365
195.524
189.017
173.776
202.119
191.706
185.551
197.376
199.272
192.096
185.97
183.912
190.39
188.946
200.29
198.382
183.444
189.591
201.459
192.927
201.193
203.208
180.343
190.536
196.209
191.498
188.236
192.361
192.423
154.073
192.146
202.16
195.881
193.269
186.967
187.216
201.212
202.812
194.497
200.813
189.742
201.247
181.424
180.102
191.148
167.158
184.553
190.404
172.12
203.029
195.745
169.297
191.363
172.028
187.013
197.239
190.213
202.853
197.595
184.705
192.416
190.44
191.188
198.753
195.475
190.453
201.214
195.557
175.903
190.13
190.317
182.813
179.919
203.151
192.047
187.774
189.69
186.517
194.556
198.572
192.389
180.674
193.012
189.179
185.037
200.82
197.772
193.502
191.45
187.574
200.262
187.115
181.583
195.547
186.293
165.681
202.211
196.742
189.302
196.28
192.094
203.378
196.627
198.595
188.959
188.031
181.692
176.642
202.286
187.475
176.99
197.296
199.537
202.86
194.205
180.725
187.064
175.339
190.145
185.574
193.388
201.21
188.039
181.916
186.513
187.642
187.577
191.789
194.696
202.053
194.592
178.763
194.872
175.044
192.304
175.857
186.109
202.733
177.229
177.64
201.606
185.973
195.632
199.483
189.29
191.371
192.618
184.3
199.405
186.409
189.319
185.108
172.088
176.12
184.458
189.211
179.66
186.553
191.734
199.711
169.343
183.828
191.344
173.325
198.869
173.977
192.287
173.525
200.745
184.181
169.189
200.203
199.204
191.7
159.055
192.038
195.476
185.248
178.215
192.751
201.737
189.082
183.725
190.087
197.005
197.959
192.951
189.144
180.928
184.333
184.497
186.571
175.727
196.353
164.504
181.069
199.56
194.721
202.219
184.065
172.03
183.961
200.372
172.756
191.66
194.979
200.872
188.226
202.009
205.172
201.441
201.511
190.226
171.997
202.082
198.475
192.679
200.177
178.711
195.306
194.297
200.208
198.342
190.863
201.686
179.989
197.334
193.885
182.992
177.295
194.727
196.634
204.616
158.779
198.293
196.062
189.826
179.237
199.123
177.164
187.207
187.458
191.525
192.78
184.968
198.22
198.28
180.796
192.242
190.158
177.2
195.772
177.93
181.141
186.318
195.968
184.792
191.151
190.382
176.838
187.769
171.241
171.675
199.878
193.076
187.976
187.119
184.08
179.402
189.315
190.25
195.614
194.761
201.936
197.07
197.757
197.044
193.65
197.097
205.581
194.737
189.984
199.092
198.526
188.327
201.22
171.185
201.322
191.019
193.661
190.4
182.12
198.027
190.303
172.947
192.736
170.391
189.306
182.09
196.361
199.801
201.685
203.008
192.672
201.096
203.793
193.907
203.781
192.087
185.8
194.32
196.326
187.318
188.086
191.998
183.134
190.237
180.506
193.797
196.93
196.957
190.525
188.507
199.436
