Distancia
210.407
200.255
205.555
193.962
216.594
222.45
214.958
211.348
199.878
207.674
223.595
222.553
188.5
205.65
160.988
228.099
195.721
195.93
194.202
230.038
212.395
216.67
218.975
204.788
211.59
203.575
220.9
191.508
195.273
201.589
212.556
212.301
224.251
187.982
211.341
203.743
217.077
207.563
197.013
215.591
231.08
220.317
220.873
218.899
209.239
215.305
224.366
226.445
224.796
236.02
204.753
211.081
226.789
208.897
213.178
207.798
187.821
193.579
199.345
215.199
202.103
223.265
199.661
192.695
175.589
212.937
214.476
197.186
212.923
220.241
190.769
218.985
181.492
223.085
218.126
203.222
209.573
208.237
201.161
179.156
187.725
178.986
221.788
205.22
187.829
206.463
224.028
195.04
227.327
227.8
209.806
198.292
199.617
184.935
212.519
210.348
230.602
213.123
202.968
198.095
191.078
220.381
237.599
205.856
177.592
227.445
216.674
202.824
218.086
199.791
195.279
196.765
220.597
196.496
216.352
217.67
193.449
244.827
212.912
214.106
215.651
215.223
213.448
234.491
233.54
182.303
187.741
203.347
225.837
209.936
217.936
212.82
208.048
243.53
202.686
224.828
198.487
195.836
195.277
204.105
217.913
218.749
226.322
205.884
199.968
204.38
224.463
214.651
222.813
206.128
182.782
199.37
179.766
203.169
197.367
184.498
200.097
196.053
223.489
215.907
220.558
213.616
211.925
201.307
211.738
217.846
212.157
195.557
191.522
217.057
248.713
191.417
216.223
238.391
197.959
202.49
236.062
227.381
215.551
211.94
186.956
203.549
208.112
206.341
187.347
212.831
206.03
183.905
203.667
240.424
220.529
193.868
196.632
200.866
217.914
199.277
205.319
226.568
215.153
224.81
217.882
208.228
221.997
214.256
207.061
216.588
203.382
188.675
206.669
245.895
200.022
236.193
210.692
198.318
216.835
236.802
214.65
207.691
213.683
197.78
199.581
204.596
246.78
209.816
219.828
219.481
216.885
203.59
211.208
234.072
209.469
215.203
218.164
224.061
225.248
204.817
229.292
208.932
218.209
213.531
211.189
247.95
207.482
218.28
233.791
232.246
210.56
211.834
201.867
206.237
205.697
186.944
220.809
224.323
218.015
223.98
194.566
235.403
257.479
217.643
216.285
231.667
233.359
201.228
213.605
210.976
234.516
227.72
202.663
232.872
207.668
210.475
206.686
223.52
231.672
203.471
232.491
219.693
245.776
226.561
217.946
195.987
218.388
210.681
223.563
200.279
216.311
243.223
204.755
207.947
227.899
211.64
212.975
188.887
238.242
191.682
232.049
204.628
217.078
217.29
218.705
214.5
210.336
221.881
263.138
223.745
207.435
239.151
213.523
191.622
215.339
240.395
209.135
227.111
215.691
242.516
207.097
227.121
209.761
203.362
180.113
186.456
201.102
204.262
207.247
192.925
211.185
210.448
230.058
229.779
219.01
208.87
209.624
196.83
216.355
217.989
201.523
237.69
209.943
243.297
208.111
190.832
190.412
203.796
228.708
212.865
213.217
193.394
228.674
242.899
189.487
225.655
220.008
219.477
213.682
214.737
197.137
209.044
221.708
212.543
224.785
194.638
198.1
209.682
179.171
185.602
215.527
195.84
209.822
187.983
203.626
222.936
185.072
224.921
206.039
189.434
217.072
206.471
191.143
218.947
199.433
209.936
202.429
206.119
222.921
221.424
201.258
171.555
203.203
218.06
212.366
201.455
210.4
215.38
199.37
211.852
201.55
183.4
211.315
202.35
199.742
193.026
194.127
217.789
195.016
198.166
220.958
201.805
208.92
211.838
195.776
196.491
187.177
202.261
209.403
234.391
222.712
193.415
198.683
211.356
179.123
214.176
180.499
211.095
180.888
190.088
207.898
189.949
200.129
227.193
200.395
211.918
209.149
221.907
199.222
190.442
195.601
208.62
188.68
219.483
224.239
197.62
220.536
230.077
242.768
196.522
209.232
205.817
231.408
207.255
212.474
201.329
214.524
179.931
188.09
196.75
209.915
205.858
230.678
197.022
190.001
185.891
194.776
215.118
192.179
210.517
208.744
211.332
223.774
185.941
212.216
200.599
221.908
199.454
212.454
188.737
194.847
219.231
208.891
199.996
197.559
203.795
191.744
216.662
232.533
200.268
217.587
216.605
198.027
191.958
192.637
203.842
200.419
197.916
199.063
210.087
204.418
193.24
218.859
199.909
185.145
184.308
202.921
188.7
205.913
207.605
196.615
204.962
198.824
188.658
202.575
223.685
196.953
205.741
180.65
192.979
193.123
196.931
196.085
222.766
212.459
207.411
202.089
224.151
192.528
188.155
197.509
201.992
206.073
168.142
210.572
200.235
182.378
200.259
196.254
185.849
235.925
191.602
197.053
180.112
193.555
207.693
198.416
176.47
222.838
198.472
179.38
207.818
195.101
208.159
190.339
190.346
191.511
189.061
222.372
213.306
209.439
189.696
202.991
204.387
201.882
208.457
199.148
185.559
229.138
201.662
209.321
198.878
216.956
253.457
209.499
198.632
216.772
212.43
187.254
217.493
201.159
208.677
209.151
211.227
193.741
219.053
217.395
190.355
201.571
178.205
195.397
186.949
196.781
184.265
194.065
196.151
177.479
188.516
190.914
187.742
205.089
185.26
207.38
189.316
190.945
221.062
206.459
224.109
227.641
197.802
210.967
208.604
187.793
198.262
194.102
187.091
210.829
179.63
211.752
194.518
181.719
197.343
216.731
181.257
176.139
193.947
215.506
198.563
222.108
198.104
199.419
198.098
178.469
214.707
188.833
186.557
183.555
228.638
180.245
215.418
201.514
191.655
175.264
186.037
201.448
194.637
209.522
213.122
200.754
188.973
211.558
201.916
203.368
215.543
184.301
195.225
216.621
224.31
206.271
162.782
180.397
188.154
200.296
196.115
202.327
200.777
194.83
